task,round,rank,url,noise_class,queue,recorded,replayed_outcome,spend,health,content_verdict,coverage,prose_line,reason,gold
83,1,56,https://www.strategicmarketresearch.com/market-report/mobile-pos-terminals-market,,63,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
83,1,61,https://www.business.org/software/point-of-sale/best-credit-card-readers,,64,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
83,1,76,https://www.fortunebusinessinsights.com/software-as-a-service-saas-market-102222,,65,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
83,1,78,https://www.strategicmarketresearch.com/market-report/mobile-pos-terminals-market,,66,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
83,1,101,https://www.manh.com/our-insights/resources/articles/top-10-enterprise-pos-platforms-2026,,67,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
83,1,12,https://www.sunmi.com/en/news/486,,68,fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
83,1,60,https://www.poszeo.com/blog-channel/small-business-credit-card-reader,,69,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
83,1,66,https://us.amazon.com/Best-Sellers-Mobile-Credit-Card-Readers/zgbs/office-products/7606658011,,70,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
83,1,74,https://www.industryresearch.biz/market-reports/software-as-a-service-saas-market-112626,,71,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
83,1,71,https://www.venasolutions.com/blog/saas-statistics,,72,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
83,1,11,https://www.dozuki.com/resources/shop-floor-tablet-recommendations,,73,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
83,1,32,https://beyondbancard.com/pos-systems-guide-for-2026-hardware-setup-features-and-costs,,74,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
83,1,72,https://www.marketdataforecast.com/market-reports/software-as-a-service-saas-market,,75,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
83,1,67,https://www.precedenceresearch.com/software-as-a-service-market,,76,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
83,1,70,https://www.verifiedmarketresearch.com/product/logistics-saas-market,,77,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
83,1,30,https://technologyadvice.com/blog/sales/mobile-pos-system,,78,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
83,1,15,https://www.fxcintel.com/research/reports/the-top-100-cross-border-payment-companies,,79,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
83,1,44,https://www.tcang.net/blog-mobile-pos-system-a-complete-guide-for-2026.html,,80,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
83,1,89,https://squareup.com/us/en/compare/square-vs-toast,,81,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
83,1,6,https://www.sysaid.com/blog/asset-management/blog-software-visibility-shadow-ai,,82,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
83,1,84,https://www.census.gov/retail/ecommerce.html,,83,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
83,1,108,https://www.cdw.com/content/cdw/en/articles/hardware/choosing-a-business-tablet.html,,84,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
83,1,75,https://avasant.com/research/it-spending-and-staffing-study-europe,,85,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
83,1,109,https://en.wikipedia.org/wiki/Verifone,,86,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
83,1,7,https://ofac.treasury.gov/faqs/added,,87,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,1,https://tflcar.com/2025/03/how-advanced-driver-assistance-systems-adas-impact-liability,,1,fetched,admit,1,ok,admit,0.4000,640,,false
90,1,3,https://www.wshblaw.com/publication-navigating-liability-in-the-age-of-autonomous-vehicles,,2,fetched,admit,1,ok,admit,0.4600,878,,false
90,1,14,https://aaafoundation.org/research/potential-reduction-in-crashes-injuries-and-deaths-from-large-scale-deployment-of-advanced-driver-assistance-systems,,3,never-fetched,fetched-content-unknown,1,ok,content-unknown,0.0000,0,no recorded content,false
90,1,15,https://tsr.international/TSR/article/view/25177,,4,never-fetched,fetched-content-unknown,1,ok,content-unknown,0.0000,0,no recorded content,false
90,1,79,https://www.ppic.org/publication/driving-change-reducing-vehicle-miles-traveled-in-california-summary,,5,never-fetched,fetched-content-unknown,1,ok,content-unknown,0.0000,0,no recorded content,false
90,1,80,https://www.researchgate.net/publication/308087710_The_effectiveness_of_lane_departure_warning_systems-A_reduction_in_real-world_passenger_car_injury_crashes,,6,never-fetched,fetched-content-unknown,1,ok,content-unknown,0.0000,0,no recorded content,false
90,1,2,https://www.iihs.org/research-areas/advanced-driver-assistance,,7,fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,4,https://www.hurwitzfine.com/blog/liability-for-defective-advanced-driver-assistance-systems,,8,fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,31,https://aaafoundation.org/research/potential-reduction-in-crashes-injuries-and-deaths-from-large-scale-deployment-of-advanced-driver-assistance-systems,,9,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,17,https://www.sciencedirect.com/science/article/pii/S0022437525001525,,10,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,6,https://www.martinandjones.com/blog/who-is-liable-when-the-failure-of-advanced-driver-assistance-systems-cause-a-car-accident,,11,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,7,https://www.mdpi.com/1424-8220/24/19/6223,,12,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,36,https://www.casepeer.com/blog/personal-injury-settlement-amount-examples,,13,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,9,https://market.us/report/advanced-driver-assistance-systems-market,,14,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,52,https://heplerbroom.com/blog/when-no-one-has-to-drive-navigating-liability-in-the-era-of-driverless-vehicles,,15,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,19,https://afdc.energy.gov/data/10315,,16,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,71,https://samandashlaw.com/resources/product-liability-lawsuits-2026-key-cases-stats-how-to-get-justice,,17,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,74,https://www.lexisnexis.com/community/pressroom/b/news/posts/lex-machina-releases-2023-product-liability-litigation-report,,18,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,77,https://www.jdsupra.com/legalnews/global-trends-in-product-liability-and-2825903,,19,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,62,https://pacificdrivereducation.com/blog/new-driving-laws-for-2026-what-every-u.s.-driver-needs-to-know,,20,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,32,https://crashstats.nhtsa.dot.gov/Api/Public/ViewPublication/813663,,21,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,33,https://pubmed.ncbi.nlm.nih.gov/30121111,,22,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,73,https://www.hurwitzfine.com/blog/liability-for-defective-advanced-driver-assistance-systems,,23,fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,18,https://www.marketsandmarkets.com/Market-Reports/driver-assistance-systems-market-1201.html,,24,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,5,https://cleanfleetreport.com/adas-safety-limits-and-driver-responsibility-in-modern-vehicle-accidents,,25,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,8,https://aaafoundation.org/research/examining-the-safety-benefits-of-partial-vehicle-automation-technologies-in-an-uncertain-future,,26,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,11,https://injuryfacts.nsc.org/motor-vehicle/occupant-protection/advanced-driver-assistance-systems/data-details,,27,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,45,https://www.wshblaw.com/publication-navigating-liability-in-the-age-of-autonomous-vehicles,,28,dedup-refused,dedup-refused,0,dedup,n/a,0.0000,0,,false
90,1,34,https://dklaw.com/insights/personal-injury-settlement-amounts-2026,,29,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,35,https://fairsettlement.org,,30,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,72,https://www.expertinstitute.com/resources/insights/latest-product-liability-payouts,,31,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,76,https://www.swissre.com/press-release/Litigation-costs-drive-US-liability-claims-by-57-over-past-decade-reveals-Swiss-Re-Institute/0b538159-9648-47da-a152-4550a7640d35,,32,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,25,https://ir.cccis.com/news-releases/news-release-details/ccc-crash-course-report-highlights-forces-reshaping-us-vehicle,,33,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,50,https://www.brookings.edu/articles/setting-the-standard-of-liability-for-self-driving-cars,,34,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,70,https://www.autobodynews.com/news/preventing-common-adas-failures-can-save-shops-millions-in-liability-costs-analyst-says,,35,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,81,https://repository.law.miami.edu/cgi/viewcontent.cgi?article=2243&context=fac_articles,,36,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,26,https://www.craftlawfirm.com/autonomous-vehicle-accidents-2019-2024-crash-data,,37,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,54,https://www.craftlawfirm.com/autonomous-vehicle-accidents-2019-2024-crash-data,,38,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,27,https://usclaims.com/educational-resources/non-licensed-drivers-responsible-for-20-percent-of-all-auto-accidents,,39,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,78,https://roadwaydynamics.com/adas-crash-analysis-liability-1,,40,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,82,https://www.federalregister.gov/documents/2024/05/09/2024-09054/federal-motor-vehicle-safety-standards-automatic-emergency-braking-systems-for-light-vehicles,,41,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,16,https://www.itskrs.its.dot.gov/2023-b01753,,42,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,12,https://www.iihs.org/research-areas/advanced-driver-assistance,,43,fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,59,https://www.nhtsa.gov/research-data/crash-avoidance,,44,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,43,https://www.federalregister.gov/documents/2016/08/15/2016-18399/finding-that-greenhouse-gas-emissions-from-aircraft-cause-or-contribute-to-air-pollution-that-may,,45,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,20,https://www.gminsights.com/industry-analysis/passenger-vehicle-adas-market,,46,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,24,https://vitalsigns.mtc.ca.gov/indicators/daily-miles-traveled,,47,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,44,https://www.mdpi.com/2032-6653/17/1/32,,48,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,75,https://www.iii.org/fact-statistic/facts-statistics-product-liability,,49,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,60,https://www.consumershield.com/articles/self-driving-car-accidents-trends,,50,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,47,https://www.sciencedirect.com/science/article/pii/S2590198224000198,,51,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,67,https://www.ghsa.org/state-laws-issues/distracted-driving,,52,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,69,https://pmc.ncbi.nlm.nih.gov/articles/PMC4001667,,53,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,23,https://css.umich.edu/publications/factsheets/mobility/personal-transportation-factsheet,,54,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,55,https://www.nhtsa.gov/parts-partnership-for-analytics-research-in-traffic-safety,,55,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,63,https://www.ncsl.org/transportation/traffic-safety-review-states-focus-on-distracted-driving,,56,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,57,https://www.nhtsa.gov/press-releases/nhtsa-2025-vehicles-5-star-safety-ratings-testing,,57,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,10,https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting,,58,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,28,https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting,,59,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,51,https://www.nhtsa.gov/vehicle-safety/automated-vehicle-safety,,60,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,37,https://trellis.law/doc/202886280/170-6-peremptory-challenge-peremptory-challenge-pursuant-to-ccp-170-6-filed,,61,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,46,https://farahandfarah.com/blog/self-driving-cars-liability-current-legislation-more,,62,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,41,https://dailypioneer.com/uploads/2026/epaper/august/thiruvananthapuram-english-edition-2026-08-21.pdf,,63,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,58,https://www.nhtsa.gov/automated-vehicles-safety/published-reports-and-documents,,64,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,53,https://www.knrlegal.com/car-accident-lawyer/self-driving-car-accident-statistics,,65,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,29,https://naqvilaw.com/self-driving-car-accident-statistics,,66,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,49,https://www.ncsl.org/transportation/autonomous-vehicles,,67,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,61,https://www.iihs.org/research-areas/distracted-driving,,68,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,64,https://www.aamva.org/getmedia/122cb514-786f-4854-bffd-287947150081/Strengthening-Distracted-Driving-Education_final.pdf,,69,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,22,https://highways.dot.gov/media/116921,,70,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,42,https://www.documentation.ca-cib.com/IssuerInformation/DownloadDocument?id=3e65d17a-e8c3-42bd-8c51-5743c6975b69,,71,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,1,40,https://www.mauicounty.gov/CivicAlerts.aspx?CID=6,,72,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,2,1,https://www.hurwitzfine.com/blog/liability-for-defective-advanced-driver-assistance-systems,,1,dedup-refused,dedup-refused,0,dedup,n/a,0.0000,0,,false
90,2,2,https://www.ni.com/en/solutions/transportation/adas-and-autonomous-driving-testing/what-is-adas.html,,2,fetched,admit,1,ok,admit,0.3333,139,,false
90,2,3,https://www.spiceworks.com/soft-tech/what-is-adas,,3,fetched,admit,1,ok,admit,0.4000,1807,,false
90,2,5,https://www.innovationautoglass.com/14-passive-and-active-ways-an-adas-system-works,,4,never-fetched,fetched-content-unknown,1,ok,content-unknown,0.0000,0,no recorded content,false
90,2,14,https://caradas.com/active-safety-and-passive-safety,,5,never-fetched,fetched-content-unknown,1,ok,content-unknown,0.0000,0,no recorded content,false
90,2,15,https://dewesoft.com/blog/what-is-adas,,6,never-fetched,fetched-content-unknown,1,ok,content-unknown,0.0000,0,no recorded content,false
90,2,16,https://pmc.ncbi.nlm.nih.gov/articles/PMC11479187,,7,never-fetched,fetched-content-unknown,1,ok,content-unknown,0.0000,0,no recorded content,false
90,2,12,https://dewesoft.com/blog/types-of-adas-sensors,,8,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,2,8,https://blog.rgbsi.com/sensor-fusion-autonomous-driving-systems-part-2,,9,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,2,7,https://dorleco.com/adas-sensor-fusion-and-data-integration,,10,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,2,10,https://www.cyient.com/blog/sensor-fusion-driving-enhanced-safety-of-adas-ad-vehicles,,11,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,2,9,https://pmc.ncbi.nlm.nih.gov/articles/PMC11679148,,12,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
90,2,11,https://arxiv.org/html/2410.19872v1,,13,never-fetched,not-attempted-round-cap,0,round-cap,n/a,0.0000,0,,false
